repository_name,github_url
Priyanshusinhaa/Super-Circuit,https://github.com/Priyanshusinhaa/Super-Circuit
ProfPorkins/Coronavirus-NanoForce,https://github.com/ProfPorkins/Coronavirus-NanoForce
ProfPorkins/GameTech,https://github.com/ProfPorkins/GameTech
Project-01-01-drone-prlib/computer-mavros_offboard,https://github.com/Project-01-01-drone-prlib/computer-mavros_offboard
Project-Google-Tango/vendor_nvidia_jxd_src,https://github.com/Project-Google-Tango/vendor_nvidia_jxd_src
Project-Hatchet/H-60,https://github.com/Project-Hatchet/H-60
ProjectElixir-Devices/kernel_xiaomi_whyred,https://github.com/ProjectElixir-Devices/kernel_xiaomi_whyred
ProjectZeroSlackr/ProjectZeroSlackr-SVN,https://github.com/ProjectZeroSlackr/ProjectZeroSlackr-SVN
ProkopHapala/SimpleSimulationEngine,https://github.com/ProkopHapala/SimpleSimulationEngine
Proyecto-PP-ET28/firmware,https://github.com/Proyecto-PP-ET28/firmware
PummyOW/aasd,https://github.com/PummyOW/aasd
Pyredrid/pokeemerald-expansion,https://github.com/Pyredrid/pokeemerald-expansion
Q-Minh/PhysicsBasedAnimationToolkit,https://github.com/Q-Minh/PhysicsBasedAnimationToolkit
QMCPACK/qmcpack,https://github.com/QMCPACK/qmcpack
Qar-Raz/NetSec-Project-Xv6-Sha256,https://github.com/Qar-Raz/NetSec-Project-Xv6-Sha256
Qar-Raz/xv6-riscv-Project-,https://github.com/Qar-Raz/xv6-riscv-Project-
Qiamp/FYP_WS,https://github.com/Qiamp/FYP_WS
Qiskit/qiskit-aer,https://github.com/Qiskit/qiskit-aer
Qubitol/madgraph4gpu_test,https://github.com/Qubitol/madgraph4gpu_test
Queens-Aerospace/QADT2025,https://github.com/Queens-Aerospace/QADT2025
Qwesh157/conv_op_optimization,https://github.com/Qwesh157/conv_op_optimization
RAMitchell/GPUTree,https://github.com/RAMitchell/GPUTree
RAMitchell/prefix_doubling,https://github.com/RAMitchell/prefix_doubling
RATIU5/asteroids,https://github.com/RATIU5/asteroids
RC4ML/Hyperion,https://github.com/RC4ML/Hyperion
RC4ML/Legion,https://github.com/RC4ML/Legion
ROCm-DS/hipDF,https://github.com/ROCm-DS/hipDF
ROCm-DS/rocGRAPH,https://github.com/ROCm-DS/rocGRAPH
ROCm/Thrust,https://github.com/ROCm/Thrust
ROCm/hipCUB,https://github.com/ROCm/hipCUB
ROCm/hipCollections,https://github.com/ROCm/hipCollections
ROCm/rocThrust,https://github.com/ROCm/rocThrust
ROCm/rocm-libraries,https://github.com/ROCm/rocm-libraries
RPGOne/Skynet,https://github.com/RPGOne/Skynet
RSE-Sheffield/CUDALab04,https://github.com/RSE-Sheffield/CUDALab04
RTSpatial/RTSpatial,https://github.com/RTSpatial/RTSpatial
RWS-Studios/POSTAL-SourceCode,https://github.com/RWS-Studios/POSTAL-SourceCode
RabbitBio/RabbitQCPlus,https://github.com/RabbitBio/RabbitQCPlus
Rahul-Venkateswaran12/Asteroids,https://github.com/Rahul-Venkateswaran12/Asteroids
RainerZufall187/flightgear-copy,https://github.com/RainerZufall187/flightgear-copy
RamDG/Px4_Custom_Msg,https://github.com/RamDG/Px4_Custom_Msg
Randl/GMAT,https://github.com/Randl/GMAT
Rao-Kai/Fast-Racing-Ubuntu20.04,https://github.com/Rao-Kai/Fast-Racing-Ubuntu20.04
RaphaelCFrajuca/android_vendor_nvidia_tegra,https://github.com/RaphaelCFrajuca/android_vendor_nvidia_tegra
RapidsAtHKUST/Efficient-DPP,https://github.com/RapidsAtHKUST/Efficient-DPP
Rascal0902/Learn-Cuda,https://github.com/Rascal0902/Learn-Cuda
RaulPPelaez/RadialDistributionFunction,https://github.com/RaulPPelaez/RadialDistributionFunction
RaulPPelaez/UAMMD,https://github.com/RaulPPelaez/UAMMD
RayOfDaylon/Defcon,https://github.com/RayOfDaylon/Defcon
RayWang96/GPU_KNNG,https://github.com/RayWang96/GPU_KNNG
RaymondMcGuire/Particle-Based-Fluid,https://github.com/RaymondMcGuire/Particle-Based-Fluid
ReDescent/d2x-xl,https://github.com/ReDescent/d2x-xl
ReallyCA/NGCP-2024-,https://github.com/ReallyCA/NGCP-2024-
Redaloukil/Parallel_Grasp_Method,https://github.com/Redaloukil/Parallel_Grasp_Method
RedemptionEngine/redemption,https://github.com/RedemptionEngine/redemption
Regis-1/cpp-perlin-editor,https://github.com/Regis-1/cpp-perlin-editor
RemoteControlledArty/RemoteControlledArtillery,https://github.com/RemoteControlledArty/RemoteControlledArtillery
RenzudadiZZA/FlightRL_Algorithms,https://github.com/RenzudadiZZA/FlightRL_Algorithms
Repeerc/flash-attn-composable-kernel-gfx110x-windows-port,https://github.com/Repeerc/flash-attn-composable-kernel-gfx110x-windows-port
Rick0317/pytorch,https://github.com/Rick0317/pytorch
Rickil/CUDA_project,https://github.com/Rickil/CUDA_project
RigidWing/PX4_KiteX,https://github.com/RigidWing/PX4_KiteX
RigidWing/PX4_Kitepower,https://github.com/RigidWing/PX4_Kitepower
Rinnegatamante/PostalVita,https://github.com/Rinnegatamante/PostalVita
RioKKH/ONEMAX,https://github.com/RioKKH/ONEMAX
RiteshKarki27/signify,https://github.com/RiteshKarki27/signify
RobSenseTech/Phenix_DevKit_V1.0,https://github.com/RobSenseTech/Phenix_DevKit_V1.0
RobkooCZ/flightSimulator,https://github.com/RobkooCZ/flightSimulator
RoboticsPolyu/IPN_MPC,https://github.com/RoboticsPolyu/IPN_MPC
RoboticsPolyu/JPCM,https://github.com/RoboticsPolyu/JPCM
Rodolfo9706/VR-teleoperated-aerial-manipulator,https://github.com/Rodolfo9706/VR-teleoperated-aerial-manipulator
RohanJena/Ardupilot-Agri_Loiter-Mode,https://github.com/RohanJena/Ardupilot-Agri_Loiter-Mode
Rolariali/1,https://github.com/Rolariali/1
Rosalila/tswa,https://github.com/Rosalila/tswa
RoyalCaliber/vertexAPI2,https://github.com/RoyalCaliber/vertexAPI2
Rth-org/Rth,https://github.com/Rth-org/Rth
RubenHuizenga/SuperMissionStats,https://github.com/RubenHuizenga/SuperMissionStats
RuoAndo/NII-SOCs-admin-tools,https://github.com/RuoAndo/NII-SOCs-admin-tools
Rwik2000/crazyswarm_DATT,https://github.com/Rwik2000/crazyswarm_DATT
RyanDraves/Halite-II-Bots,https://github.com/RyanDraves/Halite-II-Bots
Ryb7532/AtCoder,https://github.com/Ryb7532/AtCoder
Ryp/reaper,https://github.com/Ryp/reaper
RyuKojiro/d2x-xl,https://github.com/RyuKojiro/d2x-xl
RyuKyungha/Ardupilot_Team_Pegasus,https://github.com/RyuKyungha/Ardupilot_Team_Pegasus
Ryung-coding/ICT2024_surveillance_balancing_robot,https://github.com/Ryung-coding/ICT2024_surveillance_balancing_robot
SCIInstitute/SCI-Solver_DCSR,https://github.com/SCIInstitute/SCI-Solver_DCSR
SCIInstitute/SCI-Solver_FEM,https://github.com/SCIInstitute/SCI-Solver_FEM
SCVMON/SCVMON,https://github.com/SCVMON/SCVMON
SDSU-Mechatronics/Mechatronics-2024,https://github.com/SDSU-Mechatronics/Mechatronics-2024
SEOSUK/PX4-Modifying,https://github.com/SEOSUK/PX4-Modifying
SERC-LEAPFROG/LEAPFROG-Firmware,https://github.com/SERC-LEAPFROG/LEAPFROG-Firmware
SIlvaMFPedro/kfilter,https://github.com/SIlvaMFPedro/kfilter
SJTU-IPADS/wukong,https://github.com/SJTU-IPADS/wukong
SJTU-IPADS/wukong-cube,https://github.com/SJTU-IPADS/wukong-cube
SJTU-ViSYS-team/Avoid-MPC,https://github.com/SJTU-ViSYS-team/Avoid-MPC
SKKU-ESLAB/ant-opencv3,https://github.com/SKKU-ESLAB/ant-opencv3
SNU-ARC/NotAllNeighborsMatter,https://github.com/SNU-ARC/NotAllNeighborsMatter
SNU-ARC/flashneuron,https://github.com/SNU-ARC/flashneuron
SOAR-UWU/VirtualFish,https://github.com/SOAR-UWU/VirtualFish
SOLLVE/benchmarks,https://github.com/SOLLVE/benchmarks
SPMIC-UoN/fdt,https://github.com/SPMIC-UoN/fdt
SRAM/RacerMateDLL,https://github.com/SRAM/RacerMateDLL
SS961214/BoundsOnEigenstateThermalization,https://github.com/SS961214/BoundsOnEigenstateThermalization
SSH002/Sibsutis,https://github.com/SSH002/Sibsutis
SSSiyan/NaomiHook,https://github.com/SSSiyan/NaomiHook
SSshuishui/viss_optimize_3d,https://github.com/SSshuishui/viss_optimize_3d
SSshuishui/viss_optimize_ws,https://github.com/SSshuishui/viss_optimize_ws
SSshuishui/viss_recon,https://github.com/SSshuishui/viss_recon
SSshuishui/viss_recon_shade,https://github.com/SSshuishui/viss_recon_shade
STJr/SRB2-Public,https://github.com/STJr/SRB2-Public
STOC-Machine/px4-firmware,https://github.com/STOC-Machine/px4-firmware
SUV-Lab/RealGazebo-PX4-SITL_gazebo-classic,https://github.com/SUV-Lab/RealGazebo-PX4-SITL_gazebo-classic
SV-Seeker/SeekerROV,https://github.com/SV-Seeker/SeekerROV
SWGlassPit/GMAT-unicode,https://github.com/SWGlassPit/GMAT-unicode
Saikarr/CUDA-KMeans,https://github.com/Saikarr/CUDA-KMeans
Samarth-991/YOLO_Image-Segmentation,https://github.com/Samarth-991/YOLO_Image-Segmentation
SamsDRGMods/DRGLib,https://github.com/SamsDRGMods/DRGLib
Samthos/MC-MPn-Direct,https://github.com/Samthos/MC-MPn-Direct
Sangqianli/MyQuadrotor_From_STM32F407,https://github.com/Sangqianli/MyQuadrotor_From_STM32F407
SantyPilot/SantyPilot,https://github.com/SantyPilot/SantyPilot
Scientific-Computing-Lab/ParallelCodeEstimation,https://github.com/Scientific-Computing-Lab/ParallelCodeEstimation
Scotty1234/CUDA-Lattice-Boltzmann,https://github.com/Scotty1234/CUDA-Lattice-Boltzmann
SeSaMe-NUS/Genie-and-Lamp-GPU,https://github.com/SeSaMe-NUS/Genie-and-Lamp-GPU
SeSaMe-NUS/genie,https://github.com/SeSaMe-NUS/genie
SenLongAn/UE_SimpleExercise,https://github.com/SenLongAn/UE_SimpleExercise
Serafino97/Seedsow,https://github.com/Serafino97/Seedsow
Sergigb/pec-engine,https://github.com/Sergigb/pec-engine
Seuss-MD/lab05-Apollo-11,https://github.com/Seuss-MD/lab05-Apollo-11
Sharadeos/Polybius,https://github.com/Sharadeos/Polybius
Sharwin1707/Technology,https://github.com/Sharwin1707/Technology
ShawnZhong/CUDA-Programming-Starter-Kit,https://github.com/ShawnZhong/CUDA-Programming-Starter-Kit
Shelnutt2/android_kernel_lge_geehrc,https://github.com/Shelnutt2/android_kernel_lge_geehrc
Shinjinok/tandem,https://github.com/Shinjinok/tandem
ShowLove/Robotics_Club,https://github.com/ShowLove/Robotics_Club
Shri333/CSC-548-Project,https://github.com/Shri333/CSC-548-Project
ShrikeKmF/Raider-Custom,https://github.com/ShrikeKmF/Raider-Custom
Shubham-Sahoo/Obstacle-Avoidance-on-UAV,https://github.com/Shubham-Sahoo/Obstacle-Avoidance-on-UAV
ShudaLi/rgbd_simulation,https://github.com/ShudaLi/rgbd_simulation
ShufflePerson/AimAhead,https://github.com/ShufflePerson/AimAhead
Sidharth-Prasad/vnav-ws,https://github.com/Sidharth-Prasad/vnav-ws
SidonCryerd/FinalBurnNeo,https://github.com/SidonCryerd/FinalBurnNeo
Sigfrido11/Rocket_simulator,https://github.com/Sigfrido11/Rocket_simulator
Sigmmma/Vulpes,https://github.com/Sigmmma/Vulpes
Sillyringo/opticks,https://github.com/Sillyringo/opticks
Sillyringo/opticks_original,https://github.com/Sillyringo/opticks_original
Silvanosky/ardupilot_test,https://github.com/Silvanosky/ardupilot_test
SimaoCortinhal/CHPS0904---OpenACC---Multistream---MultiGPU,https://github.com/SimaoCortinhal/CHPS0904---OpenACC---Multistream---MultiGPU
SimonB6/OpenFLIGHT,https://github.com/SimonB6/OpenFLIGHT
Simulation-Intelligence/CK-MPM,https://github.com/Simulation-Intelligence/CK-MPM
SimulationEverywhere/PDEVS-crazyflie-firmware,https://github.com/SimulationEverywhere/PDEVS-crazyflie-firmware
SimvolOrg/FlyLegacy,https://github.com/SimvolOrg/FlyLegacy
SindreYang/sindre_ext,https://github.com/SindreYang/sindre_ext
SiriusTR/dle-experimental,https://github.com/SiriusTR/dle-experimental
Skieslol/ot6-ingame,https://github.com/Skieslol/ot6-ingame
SkyFireArchives/SkyFireEMU_420,https://github.com/SkyFireArchives/SkyFireEMU_420
SkyroverTech/SkyoverPX4,https://github.com/SkyroverTech/SkyoverPX4
SmartCity-UAntwerpen/SmartDrone-old,https://github.com/SmartCity-UAntwerpen/SmartDrone-old
Snapex2409/KoMD,https://github.com/Snapex2409/KoMD
SnyprDragun/PX4-MAVROS-Simulation-Setup,https://github.com/SnyprDragun/PX4-MAVROS-Simulation-Setup
Sondrenm/Master-git,https://github.com/Sondrenm/Master-git
Sondrenm/catkin_ws,https://github.com/Sondrenm/catkin_ws
Sotomura/pokeemerald-plus,https://github.com/Sotomura/pokeemerald-plus
SouthportCybercards/CybercardsFRC2016,https://github.com/SouthportCybercards/CybercardsFRC2016
SpaceXpanse/Hackathons,https://github.com/SpaceXpanse/Hackathons
SpaceXpanse/Wanderers,https://github.com/SpaceXpanse/Wanderers
Spandan-Madan/in_distribution_adversarial_examples,https://github.com/Spandan-Madan/in_distribution_adversarial_examples
Sparkylc2/Portfolio-Website,https://github.com/Sparkylc2/Portfolio-Website
SparseBLAS/sycl-thrust,https://github.com/SparseBLAS/sycl-thrust
SparseLinearAlgebra/cuBool,https://github.com/SparseLinearAlgebra/cuBool
SparseLinearAlgebra/spbla,https://github.com/SparseLinearAlgebra/spbla
Sphereserver/Source,https://github.com/Sphereserver/Source
SpiritedDragonet/QuantumProject,https://github.com/SpiritedDragonet/QuantumProject
SploxLabs/Luna,https://github.com/SploxLabs/Luna
Spurgurgle/trailbruiser,https://github.com/Spurgurgle/trailbruiser
SriramKatta/Partcile_simulation_CUDA,https://github.com/SriramKatta/Partcile_simulation_CUDA
SriramKatta/SPH_CUDA_BASIC,https://github.com/SriramKatta/SPH_CUDA_BASIC
StanfordASL/GMT,https://github.com/StanfordASL/GMT
StarCloudes/cuda,https://github.com/StarCloudes/cuda
Starryou/sapienipc-exp,https://github.com/Starryou/sapienipc-exp
Stblacq/mesh_planner,https://github.com/Stblacq/mesh_planner
Stelliro/PuffinZipAI,https://github.com/Stelliro/PuffinZipAI
SteveMaddison/mame4all,https://github.com/SteveMaddison/mame4all
Stonelinks/jsbsim,https://github.com/Stonelinks/jsbsim
Storch9120/ardupilot_comrado,https://github.com/Storch9120/ardupilot_comrado
Story-Of-Alicia/alicia-server,https://github.com/Story-Of-Alicia/alicia-server
Stradex/librecoop,https://github.com/Stradex/librecoop
Substantiv/fuel_gazebo_ws,https://github.com/Substantiv/fuel_gazebo_ws
SuhailRafi/NASA-Astrobee-Robot-Simulator-JAXA-KRPC-2023,https://github.com/SuhailRafi/NASA-Astrobee-Robot-Simulator-JAXA-KRPC-2023
SultanGurbuz/romerHeronRLCTeam,https://github.com/SultanGurbuz/romerHeronRLCTeam
SumavisionQ5/mameplus,https://github.com/SumavisionQ5/mameplus
Sumeya-hussein/graduation-quantum-project,https://github.com/Sumeya-hussein/graduation-quantum-project
SumrakDZN/DayZNamalsk,https://github.com/SumrakDZN/DayZNamalsk
Sunsun24/MRS,https://github.com/Sunsun24/MRS
Sunyi16/PX4-Morphing,https://github.com/Sunyi16/PX4-Morphing
Sunyi16/PX4_Work_log,https://github.com/Sunyi16/PX4_Work_log
Supercomputing-System-AI-Lab/VecFlow,https://github.com/Supercomputing-System-AI-Lab/VecFlow
Supermagzzz/diffusion,https://github.com/Supermagzzz/diffusion
SurvivalOperations/HardCorps,https://github.com/SurvivalOperations/HardCorps
Svampflora/Asteroids,https://github.com/Svampflora/Asteroids
SvrT31/Project_MIRA,https://github.com/SvrT31/Project_MIRA
SwaggyTyrion/CADAC,https://github.com/SwaggyTyrion/CADAC
SwayambhuNathRay/Parallel-Romberg-Integration,https://github.com/SwayambhuNathRay/Parallel-Romberg-Integration
SwordTechCorp/gpu_tune,https://github.com/SwordTechCorp/gpu_tune
SyST3MDeV/rocketforever,https://github.com/SyST3MDeV/rocketforever
SymbianSource/oss.FCL.sf.mw.qt,https://github.com/SymbianSource/oss.FCL.sf.mw.qt
SymbolixDEV/Core,https://github.com/SymbolixDEV/Core
SynthAI/SynthAI,https://github.com/SynthAI/SynthAI
SynxFlow/SynxFlow,https://github.com/SynxFlow/SynxFlow
System-Verification-Lab/compact-parallel-hash-tables,https://github.com/System-Verification-Lab/compact-parallel-hash-tables
Syunjyan/GeneralizableSound-Bem,https://github.com/Syunjyan/GeneralizableSound-Bem
TACIXAT/zmine,https://github.com/TACIXAT/zmine
TBIproject/wolfdeb,https://github.com/TBIproject/wolfdeb
TEXStudio/xs3k,https://github.com/TEXStudio/xs3k
TI-OpenLink/wl12xx_soldel_maintenance,https://github.com/TI-OpenLink/wl12xx_soldel_maintenance
TL-4319/omnicopter,https://github.com/TL-4319/omnicopter
TOPEET-Develop/linux_rootfs,https://github.com/TOPEET-Develop/linux_rootfs
TTimelord/Sim2Real2,https://github.com/TTimelord/Sim2Real2
TU-Berlin-DIMA/Hawk-VLDBJ,https://github.com/TU-Berlin-DIMA/Hawk-VLDBJ
TUSAIL/PyroclastMPM,https://github.com/TUSAIL/PyroclastMPM
Talegqz/neural_novel_actor,https://github.com/Talegqz/neural_novel_actor
Tammerodev/IntePLAs,https://github.com/Tammerodev/IntePLAs
TangerieOrg/HogwartsLegacySDK,https://github.com/TangerieOrg/HogwartsLegacySDK
TangerieOrg/UEMod,https://github.com/TangerieOrg/UEMod
Tangshitao/Semi-supervised-Adaptive-Distillation,https://github.com/Tangshitao/Semi-supervised-Adaptive-Distillation
Taose/Vegastrike-taose,https://github.com/Taose/Vegastrike-taose
Tartan-AUV/tauv-mono,https://github.com/Tartan-AUV/tauv-mono
TartanLlama/pioneer-test,https://github.com/TartanLlama/pioneer-test
TeamAquasHideout/pokesapphire-qol,https://github.com/TeamAquasHideout/pokesapphire-qol
Tener/cuda-course,https://github.com/Tener/cuda-course
TeteJK/Bendy_Ruler_Lua,https://github.com/TeteJK/Bendy_Ruler_Lua
Teusner/Nautilus,https://github.com/Teusner/Nautilus
Texas-Aerial-Robotics/24-25-TAR-Team-2-Software,https://github.com/Texas-Aerial-Robotics/24-25-TAR-Team-2-Software
TexasInstruments/edgeai-tensorlab,https://github.com/TexasInstruments/edgeai-tensorlab
TexasMadeKing/DRG,https://github.com/TexasMadeKing/DRG
The-green-one-is-Zelda-right/Sheikah_Project,https://github.com/The-green-one-is-Zelda-right/Sheikah_Project
TheBuzzSaw/legacy-nullocity,https://github.com/TheBuzzSaw/legacy-nullocity
TheLostDesu/neuroPictures,https://github.com/TheLostDesu/neuroPictures
TheNewtonCapstone/newton-isaac-ros,https://github.com/TheNewtonCapstone/newton-isaac-ros
TheOpenSpaceProgram/osp-magnum,https://github.com/TheOpenSpaceProgram/osp-magnum
TheRobBrennan/dji-flight-record-review,https://github.com/TheRobBrennan/dji-flight-record-review
TheStarport/ChaosMod,https://github.com/TheStarport/ChaosMod
TheStarport/FLHook,https://github.com/TheStarport/FLHook
TheStarport/FLUF,https://github.com/TheStarport/FLUF
ThomasClb/SODA,https://github.com/ThomasClb/SODA
ThomasJClark/elden-ring-glorious-merchant,https://github.com/ThomasJClark/elden-ring-glorious-merchant
ThomasMerci/TP_GPU,https://github.com/ThomasMerci/TP_GPU
Thomasjc01/FTC-Control-for-PX4-Iris-drone,https://github.com/Thomasjc01/FTC-Control-for-PX4-Iris-drone
Thoronador/morrowtools,https://github.com/Thoronador/morrowtools
ThunderFly-aerospace/FlightGear,https://github.com/ThunderFly-aerospace/FlightGear
Thunderstorm/Thunderstorm,https://github.com/Thunderstorm/Thunderstorm
Tianchen-Sun/ego_planner_swarm_gazebo,https://github.com/Tianchen-Sun/ego_planner_swarm_gazebo
TiledTensor/TiledCUDA,https://github.com/TiledTensor/TiledCUDA
TimDettmers/multigpupy,https://github.com/TimDettmers/multigpupy
TimKrause2/launch,https://github.com/TimKrause2/launch
TinkerBoard2-Android/kernel,https://github.com/TinkerBoard2-Android/kernel
TirthVamja/Parallel_Game_Simulation,https://github.com/TirthVamja/Parallel_Game_Simulation
TitouanMelon/FlightRecordParser,https://github.com/TitouanMelon/FlightRecordParser
Tivlas/AVS-course-project,https://github.com/Tivlas/AVS-course-project
Tobinat/http-project-rpg.de,https://github.com/Tobinat/http-project-rpg.de
Toddoward/UAMXVR-Project,https://github.com/Toddoward/UAMXVR-Project
TomHeaven/MinkowskiEngine,https://github.com/TomHeaven/MinkowskiEngine
Tomcruseal/dImageProcessor,https://github.com/Tomcruseal/dImageProcessor
TomoCoder123/sgba-webots2.0,https://github.com/TomoCoder123/sgba-webots2.0
Tomoms/android_kernel_essential_msm8998,https://github.com/Tomoms/android_kernel_essential_msm8998
TonyDeRosia/smaug_relics,https://github.com/TonyDeRosia/smaug_relics
TonyTangYu/pytorch,https://github.com/TonyTangYu/pytorch
ToruNiina/lbvh,https://github.com/ToruNiina/lbvh
TrimanSingh/temporal-GPU-algos,https://github.com/TrimanSingh/temporal-GPU-algos
TsukiShinen/GT2_Project2,https://github.com/TsukiShinen/GT2_Project2
TurakhiaLab/DIPPER,https://github.com/TurakhiaLab/DIPPER
Tureyz/Licenta,https://github.com/Tureyz/Licenta
Twin1dev/24.20-Gameserver,https://github.com/Twin1dev/24.20-Gameserver
Tyson89/Landrover,https://github.com/Tyson89/Landrover
UCSD-E4E/stingray-controls,https://github.com/UCSD-E4E/stingray-controls
UEFI-code/QEMU_Danger_x86,https://github.com/UEFI-code/QEMU_Danger_x86
UFRGS-CAROL/radiation-benchmarks,https://github.com/UFRGS-CAROL/radiation-benchmarks
UMich-CURLY/RKHS_BA,https://github.com/UMich-CURLY/RKHS_BA
UMich-CURLY/unified_cvo,https://github.com/UMich-CURLY/unified_cvo
USC-ICT/jerome,https://github.com/USC-ICT/jerome
USTC-AIS-Lab/PE-Planner,https://github.com/USTC-AIS-Lab/PE-Planner
USU-Robosub/Gilligan,https://github.com/USU-Robosub/Gilligan
UTKRISHTPATESARIA/Graph-OOM,https://github.com/UTKRISHTPATESARIA/Graph-OOM
Um6ra1/CudaImg,https://github.com/Um6ra1/CudaImg
UniStuttgart-VISUS/megamol,https://github.com/UniStuttgart-VISUS/megamol
Unofficial-Extend-Project-Mirror/openfoam-extend-foam-extend-3.0,https://github.com/Unofficial-Extend-Project-Mirror/openfoam-extend-foam-extend-3.0
Unofficial-Extend-Project-Mirror/openfoam-extend-foam-extend-3.1,https://github.com/Unofficial-Extend-Project-Mirror/openfoam-extend-foam-extend-3.1
UoB-HPC/SNAP-Kokkos,https://github.com/UoB-HPC/SNAP-Kokkos
UoB-HPC/miniBUDE,https://github.com/UoB-HPC/miniBUDE
UrusTeam/urus_modules,https://github.com/UrusTeam/urus_modules
VAST-AI-Research/Deformable-Radial-Kernel-Splatting,https://github.com/VAST-AI-Research/Deformable-Radial-Kernel-Splatting
VLOGroup/imageutilities,https://github.com/VLOGroup/imageutilities
VORTICITY-INC/VTensor,https://github.com/VORTICITY-INC/VTensor
VS-Copilot-Content-Exclusion-Test/newPioneer,https://github.com/VS-Copilot-Content-Exclusion-Test/newPioneer
VacCatGT/undercover-csgo-fork,https://github.com/VacCatGT/undercover-csgo-fork
Vafla1441/RovFiles,https://github.com/Vafla1441/RovFiles
ValeevGroup/libintx,https://github.com/ValeevGroup/libintx
ValeevGroup/tiledarray,https://github.com/ValeevGroup/tiledarray
Valrandir/Core512,https://github.com/Valrandir/Core512
VamsiKrishna1211/CV-CSCI-5561-Project,https://github.com/VamsiKrishna1211/CV-CSCI-5561-Project
VeraVisions/nuclide,https://github.com/VeraVisions/nuclide
VertexStudio/UE4-AirSim,https://github.com/VertexStudio/UE4-AirSim
Vibhav-Gopal/Materov23-package,https://github.com/Vibhav-Gopal/Materov23-package
VicenteB97/Liouville_Solver_nD,https://github.com/VicenteB97/Liouville_Solver_nD
VincentW2/Fortnite-Hacks,https://github.com/VincentW2/Fortnite-Hacks
VisceralLogic/event-horizon,https://github.com/VisceralLogic/event-horizon
VitalijSelynin/Halite-II,https://github.com/VitalijSelynin/Halite-II
Vizerai/DCSR,https://github.com/Vizerai/DCSR
Vyshnav12/ParticleFX,https://github.com/Vyshnav12/ParticleFX
WBIDDSC/ArduPilot-DigitalDroneEdition,https://github.com/WBIDDSC/ArduPilot-DigitalDroneEdition
WH-G/iFBN,https://github.com/WH-G/iFBN
WHU-SIGMAIC/adGraph,https://github.com/WHU-SIGMAIC/adGraph
WHUTLM/SPQ,https://github.com/WHUTLM/SPQ
WIT-IEEE-MATE-ROV/WU25,https://github.com/WIT-IEEE-MATE-ROV/WU25
WOOSEOK99/EKMAMEGui,https://github.com/WOOSEOK99/EKMAMEGui
WUST-RM/wust_vision,https://github.com/WUST-RM/wust_vision
WUSTL-CSPL/ARI,https://github.com/WUSTL-CSPL/ARI
Waffle-Iron-Studios/Griddle,https://github.com/Waffle-Iron-Studios/Griddle
WagleyResearch/ModelRocket,https://github.com/WagleyResearch/ModelRocket
Wajov/ClothSimulator,https://github.com/Wajov/ClothSimulator
WangLouis/Ardupilot_kai,https://github.com/WangLouis/Ardupilot_kai
WarfareCode/gcblue,https://github.com/WarfareCode/gcblue
WasilewskiJakub/TestyKlienta,https://github.com/WasilewskiJakub/TestyKlienta
Wells-Group/pmg-dolfinx-lumi,https://github.com/Wells-Group/pmg-dolfinx-lumi
WeltXing/Missouri,https://github.com/WeltXing/Missouri
Wendi-L/OpenFOAM_v2106-MUI_v1.2,https://github.com/Wendi-L/OpenFOAM_v2106-MUI_v1.2
Wenlab/Online-Zebrafish-Optogenetic-System,https://github.com/Wenlab/Online-Zebrafish-Optogenetic-System
Whales/Cataclysm,https://github.com/Whales/Cataclysm
WhiteCloud0123/CDDA-Breeze,https://github.com/WhiteCloud0123/CDDA-Breeze
WiegerWolf/Revenant-source-code,https://github.com/WiegerWolf/Revenant-source-code
WillStevens/scrollreading,https://github.com/WillStevens/scrollreading
WilliamDormer/3DMenuVisualization,https://github.com/WilliamDormer/3DMenuVisualization
WilliamQiufeng/MadPodRacingNative,https://github.com/WilliamQiufeng/MadPodRacingNative
WilsonWangTHU/pedestrian-detection-thu2015,https://github.com/WilsonWangTHU/pedestrian-detection-thu2015
Winstonxu123/LSTM-CF,https://github.com/Winstonxu123/LSTM-CF
Wizard-Of-Chaos/ExShock_code,https://github.com/Wizard-Of-Chaos/ExShock_code
WongAndyStarSB/get_the_gold,https://github.com/WongAndyStarSB/get_the_gold
WongHuLin/Raptor-T,https://github.com/WongHuLin/Raptor-T
Wr4Th-0f-D0g/Red-Solstice-2-UProject,https://github.com/Wr4Th-0f-D0g/Red-Solstice-2-UProject
WukongGPU/WukongGPU,https://github.com/WukongGPU/WukongGPU
X2Abdul/Games-Technology-Courseworks,https://github.com/X2Abdul/Games-Technology-Courseworks
XanClic/g1,https://github.com/XanClic/g1
Xeomuz/Doom-Port-Source-Code,https://github.com/Xeomuz/Doom-Port-Source-Code
XssZuiNB/CUDA_3D,https://github.com/XssZuiNB/CUDA_3D
Xtra-Computing/DeltaBoost,https://github.com/Xtra-Computing/DeltaBoost
Xu-Zhang-zx/uav_maze,https://github.com/Xu-Zhang-zx/uav_maze
XulCetca/Pixhawk,https://github.com/XulCetca/Pixhawk
XxRagulxX/Stand-Source,https://github.com/XxRagulxX/Stand-Source
XxRagulxX/YimmenuEnhanced,https://github.com/XxRagulxX/YimmenuEnhanced
YBZX/s5p6818_linux-xiaoY_gec6818,https://github.com/YBZX/s5p6818_linux-xiaoY_gec6818
YBeyond/MotionPlanHomework,https://github.com/YBeyond/MotionPlanHomework
